,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,3.2682117851781807,3.0536982211304524,3.4434242310815772,2.993342575415125,3.549811054706476,3.271120165806302,2.7810764005025588,4.264922799595709,2.4864491033143206,2.827313953205637,3.020579538015343,2.8815896371947605,3.1192303229486473,2.8222752048692255,3.5898343360567737,3.1075512668102583,3.822456473199021,3.589955182882261,3.916445790097334,3.0958102628082242,0.49329533997833197,3.1567304153241227,3.3968051684216913,0.37461122885793063,2.896371252068742,3.8306748917573885,2.737960207322416,3.4984125193039324,3.0535815481320854,3.0866212873450354,3.849989705313723,3.5623430208755407,3.0048324771617367,3.348447212483643,3.3665704489991346,4.105192583554245,3.9173225392455553,3.1698902859465794,3.283256703115356,3.5366072561579918,2.780256126246331,4.743396144310102,1.8565993068648172,3.2126742234161267,3.134698443266955,2.776298641362814,2.6649369568801946,2.6513700589374696,2.807459738555575,2.9442394684930657,3.478521097803621,2.8184907432794772,3.4930633924738523,3.125172087643352,3.0744411435161587,3.488953598817954,3.0943208496327905,2.7777180095964535,3.212838520761742,2.9952370450198753,0.329573804323688,3.6191592149294483,3.5671695109571324,3.3159948764635954,2.5475778891872416,3.2429279611410964,3.8241242536372844,3.0899494425497176,3.2196946510626834,3.513268758638319,2.9162915789780874,3.289799434642916,3.090529037207853,2.2769590068804924,2.8592378677962107,2.9613328300068913,3.3203326344686057,3.401805710994669,3.2881204326330367,2.6243212051733407
1,2.9154185530688683,2.5643394069384358,0.17824027798631237,3.9863512033545883,2.154396090152788,2.2276195193146906,2.601039326551877,2.3878128236194147,0.3200004816074764,3.763732436658211,3.7057086692716124,3.530208977735356,1.8270947011858611,3.0013455761626213,3.2432496786829605,2.7475828807459917,2.3799917740393637,2.6419036312426427,0.34310948349218995,2.7049900676189997,4.185119464415735,3.6534521129526913,4.32350757952851,3.2630831517389494,2.5762102000698475,3.326566795027784,3.011926924790973,2.988351520354906,1.94603883702128,2.5013690870253447,3.358663348748474,2.550994657140778,3.8701842147902363,2.821718694402261,3.2244363619978493,3.3503162186800894,0.21934883424978713,0.3187157331006305,0.32088180221970974,3.1365494361797284,3.074982561098739,0.3662303001087768,2.6983653447796128,0.24181760361632998,2.9132286959547984,3.132475098360471,3.139807923263036,3.089449627174218,2.7639966027685823,2.707669036288372,4.361678278819804,3.591057309375625,2.769587571164952,2.2168023433121236,3.507943263630104,3.239398428716017,2.7467896564137604,2.7838514681210786,1.930762408523779,2.7582741525274033,1.9306008817359466,2.1938621173193296,3.0989897825171253,3.3367251316864577,2.9619441698139073,3.3233944987371395,2.971664689997464,2.7091371790531005,2.83693036822136,2.8027699689081698,2.824996834458686,2.5191254171667166,2.8783007330291084,0.236483671896075,3.0170282638655563,2.1472756774780906,2.7647144730500246,4.154500658384938,2.228375791734635,3.0564399966948796
2,3.1925618606295254,3.2172507907877037,2.6582151244548395,3.969563301113423,0.25679552203873124,2.844410600922258,3.152856516063752,0.26988262719277945,2.716389123252818,3.0385055487979065,4.094638571069206,0.22986641314781142,2.507160780746387,2.5122560233735842,2.2933531149726933,2.841530623932623,3.1260519199963417,2.8832107626704144,2.6427717312246424,2.4225498532773417,2.4545053423325824,2.102519731987563,2.9890027835452386,0.3458087265907088,0.23670652467286368,1.7864834195118193,2.3662494392730085,2.307679067243831,3.1612152494427743,2.868774395863626,4.126306071551533,4.261205445059916,4.1764747235503945,3.2569546487168894,0.2930981621006863,2.4151928050176004,2.3555234297749754,1.531943874742398,2.7856715913797117,4.0414664711353225,3.4521086739869213,3.1832630221347533,2.694745769832698,0.20237532104381106,3.374340861725859,2.4933702189491544,2.8784759129695616,4.347600343909635,0.29195875490523004,2.7868293213093844,3.5536616914306727,2.957574770085908,3.0025254204333,2.951864564636696,2.429670858958606,0.24986719346313713,2.557715683706921,2.7633220089604156,2.7908362440238994,0.2694444657131174,2.6647381642953802,2.920917001833021,2.285124662281848,2.9456524737935434,2.268855075343408,3.010230347384687,2.9784064955972447,2.868657583331747,3.9510098987741777,3.1562670578211875,2.7930155916231345,3.1465351065787392,2.4580780829668543,2.6047436792752485,2.8960410097918117,2.898025485218212,2.853292195445681,3.0122227358578884,2.2806374931155102,1.9026715626237336
3,1.62408631895266,2.2022411822993986,2.7689940409226796,3.060794865706727,2.6124558946185026,3.0213532658454287,1.6236456600010463,2.434535513619932,2.8177642109631518,2.6991083189985345,3.489114889881911,3.117883738183116,3.6726468351488317,3.679522765371919,2.8280850891904836,2.782499942453934,3.0527943291491724,2.3090863425994286,2.752445801822801,2.8023190607330832,3.046362877643188,3.4533721884557673,2.384756486895966,2.2126115537814166,3.120533326858295,3.2321319778768283,2.7913758624091027,3.1357703217632036,2.81822411044982,2.105296658335872,3.0651861597433454,2.410667456565807,2.586233751071286,3.1587167268540224,3.4128337979630827,3.421949201681608,3.2926142855934146,3.5432803859716078,3.410006660151213,2.7047534460738216,2.5005584386525306,3.665731654210844,2.8466347741292597,2.8502457953269356,2.9380058421848037,2.8166031230273445,2.8987532152623694,3.0639162044999386,2.632183959740226,3.3221561242266615,2.4176316342552058,2.9498773037918475,3.1178541013991747,3.181042522116967,3.298052119722331,3.570164334319748,2.8737645467461657,2.0524327699917526,3.4460348723885987,3.2676074882070396,0.4349007316913909,3.3766589673989738,3.3455285093843203,2.8566011837027956,2.5066660904861644,2.7636487963865437,3.1155882906834296,3.318851723313544,2.372557364087382,2.886293284319249,2.899820939275722,2.804234038236074,3.133689247490586,2.6101143048325253,2.7197599247115236,0.539350326179596,3.3430594856748996,3.1609205008983374,2.1625695941252108,1.7121798566015394
4,3.126657895986927,3.3212146827729665,3.889371917211073,3.2335839847300982,3.955729397375453,2.7314705910488204,4.002820178566055,4.189893358091355,4.221148884676906,4.029696296456528,3.134308271558865,2.66078185975534,3.051949881139279,3.9432425141037433,3.319704853192761,3.279183238943874,2.9517617059098225,3.449871005742333,3.7403599432885666,3.627118659785907,3.575079871342302,3.272824722602434,3.814051504752241,2.2661349868532255,0.3229041221575546,4.224378361838782,2.754514392858315,3.081290041751614,3.7700523649374755,3.2502069052190676,2.593718130458518,4.008718891851466,2.7892318064818755,2.6805649125357505,2.6688738750129293,3.065020083310261,3.1031699502966097,2.7155537382018258,4.041583842351759,3.2641442489142554,0.43089885939192296,3.179681850462514,3.023003094910614,3.4839953721950847,3.220936474001645,2.9844372835128867,2.850059335303631,3.6901206378905167,3.468966707537159,2.7052676290513795,3.706752909461784,2.532263460156517,2.8293694284851876,2.8263541026545878,3.1892816247454845,3.3229383777997135,4.096615145169198,3.9202742844712293,2.6269387701770746,3.8888988577224652,2.37308560702281,2.487121591979432,3.915376882782632,3.6217733358261515,0.381330320096791,3.3285622772790004,4.3153491169618095,3.2715574856839753,3.4766360835668637,3.500132859862748,2.8751478692737646,3.355934140565598,3.2428173808024665,2.6339294419900305,2.838804771945851,3.940022381644103,2.752219307163007,0.2833221681440192,3.59275172658659,3.1485960237407458
5,2.9993548590237644,3.474533033961391,3.424806328313901,2.826770970093475,3.7919761797726443,3.4466855241358187,3.135754729488286,3.154218616648859,2.832987409610861,3.749445850718584,2.9498583745833593,2.5868915849593472,2.173277080678004,3.5629733231017253,3.1706028250363762,3.540256637997721,3.126926411302751,2.9782830932425153,3.2445752431477004,3.4038543619721873,2.5841438197930393,2.6482774333995702,4.125134519103294,0.35744735173864184,4.122577195332568,3.281371473976246,3.268594990858851,2.8243019340619533,3.1301951566536044,3.3325007099384782,2.831332348592905,2.8893504918165154,2.82565995722102,3.6955491675312193,3.557525602005742,3.173219026508117,4.563556725474138,3.5085768429499264,0.40738803915018584,2.867049708106876,3.8899016168014873,4.4047795216682,3.694679144743152,3.6631124669001793,3.6862216645934573,3.306950364629419,1.6652161011391733,3.246081787040379,2.836672894953218,2.8832061168487755,3.475869340927923,2.7358191041299293,2.8916940995028577,3.366391687377229,2.6885270179294345,3.371921102993588,3.1811929037166675,3.0183012280117216,2.62541789915477,3.1424257283668418,2.441884782560566,0.3469455211207184,3.503026242229747,2.4710480106273907,3.6726003477437383,3.7262035854551936,0.3381477398370092,2.577046107354765,3.1828874973250443,3.1721709463954344,3.1886379651318215,4.319808769191905,0.4069987338955121,2.8484159692765414,2.834108903873682,3.1937537265878935,2.9138408340568303,4.013042795075604,3.6106321808658643,3.263481174477873
6,3.7445784316457296,3.079337701782908,2.9715896725561306,0.315326972846655,3.9305871278111937,2.2686337370457825,2.973384490262108,3.6300692210888608,2.929808672819996,3.6587147731980902,2.6049492442790947,0.24096520712818448,3.803642560070645,2.872952714109205,2.940396969686079,2.7236468342887377,2.693735195500808,2.840604408629384,0.41346610672688744,3.483136152295047,3.740346583592135,0.3434034911832806,3.063708294567727,2.8245143876855625,2.0703714641192494,3.982235212232539,2.440897009655758,2.2534495191037767,1.8731226636943434,3.401764317205658,0.2694311590212801,4.56931621897154,2.722572938703767,3.1053569897881923,3.0403822680976775,2.886436558315892,2.9044327275629445,3.190683119288095,2.8338042120229634,3.950253850537258,2.6063588783566534,3.7017323023803783,3.0245725037464815,4.436623723955966,2.847308753764818,3.315759046207416,3.5056401595174886,3.087954546829836,3.891310786964337,3.1478404049437403,3.0547408290361022,0.2387431690170998,0.18249625241488143,2.7449000888177966,3.210637574082467,2.8777336386820487,2.5941083233549294,3.090546933532808,0.277876092575696,4.110869151292227,1.9256111179240625,0.23960304613569994,2.0299537901073395,2.871409553667077,3.805320862429374,2.7297988727720055,3.8976901132567656,0.2435642308429622,3.0141422222977847,3.265939186486868,3.2883395216719964,2.4096272029983705,3.2062758996090186,2.203105342636644,3.05233381731364,3.610695726949829,1.5412270036832063,2.6156446291801756,0.41910787238074443,3.3535419924046788
7,4.023642713244747,3.337665948745375,2.445416088689365,3.2567012375374214,2.53709710937096,2.6873559328748664,0.37515058493731734,3.0062498908828648,0.30999720465366076,3.043980351735813,0.318290363299365,2.6276535211405916,3.104285056938103,2.60857453319106,0.38665271704673376,2.4928029303294927,2.761280564024063,2.5174359736972223,3.0287902987337323,3.4093203548152173,3.3578739082237243,3.001956831574056,2.9068010140868403,2.711107915354964,3.428425768423686,2.904109285682036,3.0520460172691894,3.2037419477443345,3.032456903109372,2.756129960976893,3.6291726357426404,3.0350882791961356,2.910584672962836,3.0202469359777844,3.4804548673872633,2.1002084282918014,2.5090860767059473,0.3657176948638048,3.2670573060812815,3.078214258468693,2.8657689959639603,3.2940467700717857,3.0050093704040983,2.3766171093611774,2.9473218551010363,2.994454205078831,2.954524513475555,2.7991990501222475,3.221091700525122,2.7971050999676166,3.076758862925608,2.816399633404714,2.7993346815698565,3.729761066767554,4.070850779893813,2.3500866281180604,3.3570226078609013,2.6541666766461085,3.206662085401979,0.36559097953016595,2.694005701567742,3.0173357264199856,0.3458051280821426,3.7597446251411117,3.3939221155257906,3.158485766150674,3.5131107405972406,2.9481766692849436,2.930782724969054,2.7794537617812165,2.7438327616099536,2.781861674880921,2.5452990411845766,3.2893260014376193,2.848540923863272,2.6315662093515666,3.071852928821374,3.2497268331727556,0.38144931042773944,2.608191809376791
8,2.9529397117981286,2.3238469320270267,3.3935499780475795,2.9013365071264903,3.919997150459541,3.866318856800813,2.6095103483891933,3.93793451763805,2.9604804265127407,1.2794618904397952,2.8138138054482873,3.2920356416520513,3.371393995702784,0.319993615384476,3.5559109008191854,3.161166868078011,4.075920308687681,3.8930674044679012,3.4598482265096244,2.567781496524561,1.7704101080176136,3.5162228293892808,3.5230842544369683,2.6767997069981804,3.207357573041385,0.3464659283998186,2.9335521373739004,2.350234573188184,2.9883509995109527,3.3249317223911534,3.7895744867843444,3.1014561589869047,3.1670062079501244,3.559518625693902,3.017833627146478,3.1807110138098045,3.2179441512067366,3.2818684531863482,3.2049258755186076,4.057230583128264,3.2724171119381404,3.693617431416705,0.295447846392769,3.138435244694812,1.7493674983714962,0.30044901483354725,3.001706774682991,0.34245652514114067,3.266413193028182,3.207642624873078,3.2562111077828733,3.1483182448159783,3.040026699586574,2.773687044121718,2.991855260826808,2.8646906338424913,3.039931973563534,3.1110695081712474,3.930184550772651,3.8159054112251467,2.3327661794433814,3.6327648665789023,4.287384255775792,3.271440684308073,3.4695534270717494,3.2225727704866696,3.1362882175883167,3.8402952396100822,2.805592560499501,3.404990721327081,2.786823028518546,2.729235551224439,4.045558710623254,3.803889332757786,3.0750902086817735,3.614470734190057,3.3854505437262064,2.987654023541247,3.350976837190053,2.7668461043727475
9,4.187798583012435,3.6323735232796093,3.379427792023499,2.148751274402567,0.32008453341748044,2.914998968051585,2.9051921987521054,2.7188085613702837,1.9212512342691817,2.5210257093094937,2.929423788983712,2.5082810408956178,2.768619468400043,2.891824759897955,2.9773535087966754,2.528298632327898,3.019599297508356,3.2725150468074724,3.1699177630767514,1.992938604015372,2.4154945957203737,3.1730564999448574,3.997661697790794,2.492663451676727,2.878535937401663,2.3695444585776078,4.041868992362732,1.798526198593046,0.325811919063006,4.228879966844125,3.812001025976106,2.9463048095064996,3.100756954253508,3.8219807302252713,3.7553711835380863,3.4464448104532903,2.796538330968131,3.144215231112667,2.8964333647526193,3.1424775027897414,3.0224209228611363,3.073293597414347,0.2589193040872333,3.1137098199599333,0.24235989156212856,3.760386681830353,3.143883121226774,3.264965804861547,3.0711001579660024,3.751856592868449,2.940759043949179,3.3333609002566367,2.635567162668323,0.3269558114901523,2.776778762588656,0.2819849953549216,0.275197642708092,2.307768287712986,2.3257692681860718,1.8717398787427746,0.29081137759261955,2.127862628880457,3.526928105987852,2.826863843985826,3.1725103308316247,3.0435041991192318,2.897621726665778,2.71236004183649,2.9663598699945712,2.934827946382023,2.870845790028885,3.269658829792581,0.3096971382738647,2.6188552948052948,2.8874132130687618,2.9338351910070735,2.634022234279582,3.362856666686553,3.1170384398833715,3.1143795812667596
